"ID","Type","RECQL4","GPT2","SPP1","ADM2","C1QTNF6","STX1A","ARHGEF16","ZNF692","CLEC3B","HBB","CD300C","LAMP3","MSR1","VSIG4"
"GSM308820","0",3.26793475442098,5.11200533770303,9.43371917854635,4.49134175761653,4.17322202568422,4.23184439631003,5.67140956890006,5.68277883801384,7.17749833981731,9.58889315518218,3.88977447998456,8.66707535744898,6.0903764416536,7.50053780147424
"GSM308925","0",3.20128541696191,4.93371744692359,6.87830323018772,4.38712583539244,3.93633773522131,4.30169398784376,5.08864517900374,5.34097717316746,7.2144921227685,9.16076370235981,3.82174987762698,8.72701875636298,6.08010254419181,7.3045291892982
"GSM309006","0",4.02631136238595,5.09752643605888,8.24370565994484,4.22749065874377,4.698677211122,4.50570074632618,5.66224731930539,5.86134137052171,7.20845645203367,10.916685587073,3.99018681474677,8.65848600166681,6.12139933979071,7.56838159834357
"GSM309007","0",4.4054315322477,5.10825562424143,7.91212058371487,4.74198814605626,4.26665154441825,4.87018079951365,5.80755729019204,5.99027193965177,7.05506705555815,9.24401371020948,4.98337818227043,8.36670568438548,6.08763664805583,8.09630175701347
"GSM309008","0",3.32484065820218,4.98791223425011,6.80206563129895,4.58308548904157,4.55329999389495,4.63022487532537,5.41261294039627,6.06672513535871,7.13146524527281,8.91284329496518,3.87697595237538,9.22305608356591,6.0924114647419,7.96742781870831
"GSM309029","0",5.09636179283776,5.04338958920798,7.9072269776725,4.92450944033991,5.02786227766056,3.77091366455109,4.86477245140718,6.23504965468888,6.96941580853935,11.317341910775,5.16601555641798,8.37840749507064,6.01060703864791,7.57413752828928
"GSM309030","0",3.13767438206763,5.03739457461225,6.77018213280275,4.3394699289301,4.09171762495916,4.22659326590335,5.5409844639022,5.13408630547121,7.07846722465813,10.2906224942391,4.01435278063304,8.59871131455591,6.14312738855796,7.27948275835922
"GSM309031","0",3.42479033995741,5.11597083910015,8.09801065046263,4.53609878030685,3.96957170695901,5.4823037520606,5.46965677696983,5.5024455151587,7.01916391637749,10.7287291419995,4.01475171124692,8.55354088464649,6.05978504021742,7.48470979819866
"GSM309426","0",2.89781533938978,4.85053480480826,6.54467188292263,4.49690414100993,4.10000652453561,4.1178043950951,5.52147066427169,5.00168709421175,7.2669298758458,8.46212743331095,4.11245874599415,8.52577584172617,6.21560063254608,7.66448516889507
"GSM309427","0",4.65108953934161,5.08617500653291,6.77018213280275,4.81822746374622,4.8613397080541,4.17608889407038,5.58584550968531,6.51323776753855,6.93957963925307,6.14401105489506,4.78580564279854,8.1433069343777,6.10033811209055,7.27518645225947
"GSM309428","0",3.38576753974354,5.21695357839629,6.94146603366484,4.66873479689333,4.13339992217708,4.21359104590921,5.25768230046562,5.61806319210263,7.12682186679501,10.0177446504403,3.97158701799789,9.11713974725758,6.07086693202974,7.53511011039329
"GSM309439","0",3.89571023521536,5.49146420284329,6.40916751275804,4.54752107223829,4.30548382527328,4.9261100178075,6.01570600922691,5.46256348187128,7.32280257038368,9.03954110646152,4.03316892412958,8.66648270184628,6.07347070698978,7.90869824301598
"GSM309440","0",3.84002772455519,5.08684277917297,6.48332360315955,4.54886313243813,4.51788084383153,4.3751942242161,5.67000285744338,5.80818472226416,7.18573969434564,8.49430360511628,4.01957188694529,9.23771554702767,6.02060601843954,7.52900362511616
"GSM309442","0",3.44130577921092,5.10638395850271,8.03297956193325,4.57247309512257,4.19033646580002,4.37093557540978,5.40266924138446,5.26846464472407,7.10150783378593,11.9782782409958,3.97600875555231,8.72147652242426,6.08289866259831,7.34704571990082
"GSM309443","0",3.450249502819,4.9428672946523,6.81911830815068,4.69027108350341,4.266834978746,4.17008035729459,5.35710729925457,5.49311643533279,7.07603370410237,10.2906224942391,3.86166205284282,8.74024787275081,6.23128494214906,8.08699364275104
"GSM309444","0",2.60882193060499,5.41306548507016,7.53704213887488,4.67712994652313,4.16245715411009,4.6006490889491,5.68911034700941,5.08376329578057,7.33468409773882,11.6848439114708,4.06816866047761,8.61297260940361,6.18221946993811,7.66393509174658
"GSM309445","0",4.24911875566096,5.0790427020868,7.16325453971889,4.66881784786864,4.51729276882255,3.88782571733485,5.14229760975856,5.07619077221113,7.00514345767934,10.6019064301853,5.13778909122798,8.74797517041631,6.04494569293953,7.88892670949599
"GSM309446","0",3.50664966936346,4.98028389209168,6.56986953114542,4.67356118871017,3.88045920516338,3.54094293610034,5.03734864189527,4.22283958578707,7.12483982647128,6.20114261857889,4.6202612162078,8.53124660941539,6.09888382021241,7.52349495166288
"GSM309447","0",2.74812835052207,5.02002625603922,6.68861482525861,4.48969461081795,4.00116597891522,5.04180317409862,5.34160377098286,5.76941143162614,7.04507718471503,9.43686055086907,3.99301463699619,9.26774874930358,6.10490800857654,7.61941412648111
"GSM309448","0",4.8905275246596,5.14594105906769,6.86012987878803,5.00042052012638,4.86720906748357,3.98274211606996,4.96826497393442,6.50805602804924,6.95678396178834,9.08410127755273,4.96929230916316,8.61297260940361,5.97481710670935,7.2554924146951
"GSM309449","0",3.97885404717396,5.0450700361719,6.87830323018772,4.87455638068345,4.61594996002588,3.98964385251217,5.24032159139157,6.93083238514164,7.17792333492733,9.8710907875877,4.63027799277119,9.04488874117284,6.04456452071,7.61517980067312
"GSM309453","0",3.65716380775104,5.26755040494735,7.31585651366958,4.76003577053527,4.25917936196233,4.59658459562792,5.48900339260497,5.21262866621199,7.00440451388778,6.58691660531212,4.24441505973172,8.96854903559395,6.07687443156166,7.61863840917938
"GSM309454","0",3.67173341466677,5.55339132783712,7.23138136193598,4.56297306943113,3.95174976597476,4.30870682708487,5.35172076050589,5.50902673529241,7.22079821476451,10.5750551633573,4.05338572146051,8.69287530434123,6.192279001057,7.67517366576215
