"ID","Type","RECQL4","GPT2","SPP1","ADM2","C1QTNF6","STX1A","ARHGEF16","ZNF692","CLEC3B","HBB","CD300C","LAMP3","MSR1","VSIG4"
"GSM2285426","1",4.77418905139179,4.17692747280586,7.96942273307866,5.19348507593694,3.92846987322187,5.20712771728716,6.072118253004,7.61286885326571,5.63295919325037,5.80353134425959,4.81049955445588,7.29191240342603,5.69053351779913,6.85877363953784
"GSM2285427","1",5.83988243991388,7.14194726710592,7.8871026727153,4.42071377832255,4.39162109165581,5.67571195827003,5.57420249197858,6.88227241686595,5.55537615252267,6.38410987190629,4.52871467657248,6.86872043771784,3.34879520112218,6.37661204587514
"GSM2285428","1",4.64275594352984,6.64102651637167,6.91684031038381,4.20733709961453,4.3239392144238,3.68506661876944,5.59756530309661,5.00002605578558,4.84701280380401,7.18410975068411,4.52316807408895,9.97753685169244,5.99126361852463,7.29634076231167
"GSM2285429","1",4.74924322966007,5.97649370514755,9.34530386516027,5.10116638342997,3.30432738718131,4.44163815274746,5.46610988653004,5.93311043452115,5.14134950594058,7.45236977280843,4.61347440698079,7.38711057748658,4.98268523701987,6.18331781438419
"GSM2285430","1",4.45293538506888,4.2192021088296,10.892671092965,4.67476352650541,5.59151931199648,4.86910056057848,3.96977626405192,5.05169959106488,3.8709950718619,8.08169477082232,4.30018277708228,5.8745449445962,5.54750507794539,8.14981508033906
"GSM2285431","1",6.07677754107483,6.01533014142915,10.8178511131112,3.62758042677388,5.29979895693547,6.82974854714751,5.95779488150004,6.81483652780855,6.32856340166539,5.04605207779821,4.8412902848412,5.97131757651932,6.72636847227078,7.23686541676611
"GSM2285432","1",5.05915078787543,5.58967967029468,8.78144797220271,4.75311561387271,5.47106987833559,4.16246130095031,6.02830902364702,6.17413606635134,4.68542997471871,7.54754675663402,4.02676492960901,7.46591445706551,5.90025438318805,6.73452825594451
"GSM2285433","1",3.87809821425598,5.85146470358891,12.3683055610932,4.16130795502577,4.13439525526457,5.73714641262373,6.17082113324768,7.01297270929137,6.50248466075807,6.63201809297235,5.223709194288,8.39177603822896,5.99149506792791,8.21089373239716
"GSM2285434","0",4.65224525538537,3.26321392479016,6.02188115955253,4.81087118497686,4.51450935984885,3.55841960152578,4.30030943212944,4.34712453946079,7.82641652025735,11.5911747640591,4.44865980754866,10.4359141108661,6.01070756531727,8.04141965676478
"GSM2285435","0",3.39341406687102,4.00959960353357,6.31740677585837,3.39391858914106,3.27150474437852,2.50621746422958,4.84169197031826,4.15044367849583,7.38099079401644,11.4029770853373,4.57257857346565,10.7843538689214,6.3803345416333,8.34827749491144
"GSM2285436","0",4.20522907099903,4.38231265563426,6.73582324650589,4.0095538586163,5.10367242152631,3.58678679328552,4.58731558408033,4.83077405306945,7.85003751142673,13.0814209248027,4.56020221929387,10.3230574793362,8.13151679899362,8.57431486335775
"GSM2285437","0",3.97774664484858,3.24176046830411,8.08602145400742,3.50691213884881,2.36725655760928,3.07188264096479,3.4167514140005,3.94077905066232,6.12409100453139,8.80586104346603,3.84326883033268,11.0089619597945,6.19020474739035,6.95348737590358
"GSM2285438","0",3.95774588387639,4.50248952771646,4.91703715933881,3.8886947335517,4.67525622727512,3.48074896088044,5.34950409076728,5.36729370491282,9.51149278785166,10.6483734375289,4.12446464621415,9.01098356431138,6.97664912669959,9.17523781499437
"GSM2285439","0",3.35025751461381,4.62838284041611,5.14190378568013,2.7586732971833,3.50129131741718,3.55710077256097,5.20374890359179,4.89898259734714,9.63353539018223,11.7120161933905,4.70748322439748,11.0714445048962,9.32069156076038,10.72569205014
"GSM2285440","0",4.1975106197693,5.55871985383483,5.72055719097439,4.29245009767087,3.91534295243957,3.47734664016167,4.91016465124676,5.07380884833985,6.68947824348774,10.6841881807178,4.15606057378995,10.6100530945439,8.10154280521991,9.95735407027804
"GSM2285441","0",4.04386800192352,3.89193107695506,6.09790166635464,4.02296752727793,4.47362484375415,3.73936349268223,4.74294916914655,4.63468032372943,9.10744958139321,13.8443849291691,4.82309581014495,8.64816344424524,6.62074863216739,7.17860150620644
