"ID","Type","RECQL4","GPT2","SPP1","ADM2","C1QTNF6","STX1A","ARHGEF16","ZNF692","CLEC3B","HBB","CD300C","LAMP3","MSR1","VSIG4"
"GSM2282148","0",5.22703242595889,2.24523202133827,3.3711040823628,4.72258497287825,3.72844051914538,2.31037920213891,5.69253960275651,4.39135669497483,7.57430196997719,15.5388231190671,5.87371715582626,10.3085076355049,8.07858249108521,9.93053399845513
"GSM2282149","1",4.89375723298852,6.14513604141468,9.38734294238061,3.82051224441958,3.94746876543324,4.79974042011801,5.40216397983592,5.93904259877958,5.33566717626294,9.86533805707987,3.85887398374751,8.28312715116608,6.00461266979714,7.82167040198393
"GSM2282150","0",3.75622481969747,1.88228722194964,8.97894173687315,4.21017928054143,4.78500429154919,3.34523617044835,5.58219596955461,4.63305585916882,8.89164763836798,11.4848309654144,3.52849311066473,6.70591118245966,5.01811112999996,7.12936512120311
"GSM2282151","1",6.84080791937492,6.72686066672733,11.8980663494385,4.14819719976331,3.95105722448203,6.11655287261505,5.08830780751298,5.21101239447176,4.80202640885219,5.63538035276532,5.21006062507443,6.97596598627235,7.2410100236718,9.71114206096839
"GSM2282152","0",4.03234086715003,4.79148808398434,6.09463745231733,4.82695431344778,4.18891555618878,3.58855335529886,5.16270390744148,4.77104894452805,8.77076308646378,10.4423812840081,4.05488129530179,9.83569394158443,6.24486449541823,8.21576992917718
"GSM2282153","1",4.590033513501,6.78398461732812,10.0144467882016,4.17054885683695,4.08948884230136,5.04462976097834,5.16613618099199,5.51701504053278,4.83839528600257,7.66437441378983,3.98674059391722,9.63847269456986,4.74683171585908,6.16345121257812
"GSM2282154","0",4.03755428553386,4.29523544508341,3.08134195764237,3.79671619467904,4.54858762981039,1.95342657188874,5.23072172237651,4.79237020417947,9.07340906276078,9.73302418611153,4.7782404338134,10.8270476973778,8.30370516915586,9.30484048648823
"GSM2282155","1",4.26906694512778,6.45314164309315,9.05092417138222,4.64593224055728,4.16109827727355,5.60895063344071,5.07400223331393,5.34282743666115,5.77606855361933,7.30990383489739,5.06120297395752,7.3265728870579,6.54310162406054,8.13067172185549
"GSM2282156","0",2.92839334701319,3.2569458964471,5.65555220442946,4.17589450339436,4.61596431922626,2.66863829486436,4.83528723689957,7.6882109968269,6.99480158049957,10.8273474935463,5.18746982271715,10.7237879393013,7.48245949994414,8.8031241724525
"GSM2282157","1",4.03683340727026,6.57659377186651,8.2806854536654,3.24679926222104,4.28225975465088,6.96190513525216,4.70125380941069,6.15379940592879,5.12280433338113,5.33329755761629,3.63935407995572,7.71993220536148,5.31021187232311,5.96040236928775
"GSM2282158","0",2.96806353643269,3.90679271882311,4.58624479533978,4.05482411756969,4.22112573353873,2.90424447948298,4.26731486813365,5.13984512787725,7.55772966072954,9.79692579869509,4.42933916661983,9.57873940477849,6.04021535040996,7.79861430810817
"GSM2282159","1",5.54892303129722,6.22456267118393,12.4423199402094,4.20949508801041,4.59857060128193,5.19797003930103,5.47541298554819,6.41423130554324,5.30836440285564,5.60296869272831,4.33615927997016,7.7655160686737,5.60610965663189,5.53006409637404
