"ID","Type","RECQL4","GPT2","SPP1","ADM2","C1QTNF6","STX1A","ARHGEF16","ZNF692","CLEC3B","HBB","CD300C","LAMP3","MSR1","VSIG4"
"GSM466947","1",5.26996271292556,5.10406584805638,10.4372025808989,3.76942803926051,3.88213292014306,3.68107538560364,4.83255643048347,5.47667722464977,2.6289108774032,10.1046674516062,4.23275417882753,5.9026708232383,5.05316682938609,6.53795327507322
"GSM466948","0",3.50815278184654,3.91548582486845,4.21075694412605,4.25893835315669,3.25916194966121,4.59371651921218,5.20075891522555,5.31098883413509,9.14586319407035,10.542359239223,4.51505467882597,10.1600536188429,8.45757572904663,9.8556720424473
"GSM466949","1",6.38606966520443,7.4965173954779,8.55695847238437,4.10350611781471,3.20655377023076,4.20004228253565,5.42583541973895,5.5036777223609,4.12237792302404,7.83150076120732,4.81889547861969,6.88833848815649,2.71522002078978,4.40435672298738
"GSM466950","0",4.63710629251001,4.19266917163066,5.10121492356736,4.38993030649822,2.77609921634414,3.83986421471535,4.39127457836166,6.11770812352713,8.27321194288685,10.7723154747157,6.1655715338964,10.2276377719124,9.03162659929253,10.602113573345
"GSM466951","1",4.18418849123178,4.07986097873404,11.8578874467549,4.16015419782581,4.88739909662562,4.11687242085713,5.38165557014888,6.37584152091897,6.0654500815141,10.2996432843714,4.99461225346699,7.34479329774968,7.76791648273884,8.42240523641042
"GSM466952","1",5.47261547956543,4.42712180426055,10.0932614549661,4.26124642424147,4.69322084057903,4.35998117634147,5.43386087045982,5.72028247369605,2.39352532640759,6.56911981978557,3.93389050799172,7.38046818746944,2.84223559655746,5.68274393862596
"GSM466953","0",3.3159948145136,3.36004912263671,3.29316382402705,4.13080431702297,3.64194667597975,4.28570090018265,5.08746719941639,5.11472160265464,9.64134634118597,10.7723154747157,4.1474670503839,10.77240030857,7.52283870032135,8.91576085639754
"GSM466954","1",4.24368859127924,4.31530059297581,11.071278007537,4.64767983388062,5.60436124216326,5.12785936118482,5.37206086844725,5.80970348504337,4.17871466000189,6.45209013135362,5.44027990369538,7.31380793890134,6.19634501323803,7.80790681227533
"GSM466955","0",5.14393716594305,3.88045306890406,8.59419450513878,5.24422656326063,4.52567238139442,4.9034503647015,5.68270668681318,6.05952743789124,7.23212660203073,8.84126075787362,5.04530291354004,10.2598086743647,8.39535595783363,9.86513812438175
"GSM466956","1",5.69344287851046,5.06735978126251,9.82096532063031,3.73711953906419,6.70184869759162,4.95187073693349,6.70887604914555,5.87474444001022,1.64391382459949,7.81406579580963,4.34572136787148,8.02395034221411,2.74745912478446,4.00380978001889
"GSM466957","0",4.18481479592564,3.36004912263671,5.94901461810738,4.52910201507487,3.18446399601917,3.74356116998678,5.26845621783422,4.7897929598572,8.60013515906285,11.1767941993046,4.74564275700367,10.6449768493176,7.69110607037485,8.65295491766338
"GSM466958","1",5.87979666474754,5.51608523498381,9.73335279890368,3.95723052893091,5.1319620895371,3.98332904935601,5.95731707094347,5.77959117999005,4.07722192662546,5.65801200415282,2.95895546693886,6.86200408694357,2.92181079278913,4.83151687206067
"GSM466959","0",3.44013078012855,4.03536456072435,3.1216735290369,3.97963891242749,2.85269019006578,4.33680825207682,4.37861001610911,5.70604269782175,9.38492118127014,10.6166373590527,4.38238239709769,10.4039023605919,6.7729638048278,8.60238293757171
"GSM466960","1",5.5067761197784,7.42862897955256,8.93118483519938,4.92281434058073,4.78992037103279,4.74301254928781,6.01634495451345,5.89356673092943,4.37306154144941,7.22137318977725,4.72996338472876,5.4447295027104,4.99514135129912,6.72464323605114
"GSM466961","0",4.19430578110472,2.9730957298008,4.51951480240533,5.03175042306318,3.01297038069811,3.82683601424871,5.81659313456915,5.55695314181857,9.44903016592291,11.0517346268603,4.63110428575731,10.5490983353781,7.01317109550584,8.029958903807
"GSM466962","1",5.13029124515017,6.23486347561624,11.8192401773187,4.55243802579089,4.69891370512874,4.24008070595987,4.29186599681466,4.89817399312446,4.0063102379352,6.57668839439157,4.458134115382,6.03957849405125,4.33025449926636,5.78659666795342
