"ID","Type","RECQL4","GPT2","SPP1","ADM2","C1QTNF6","STX1A","ARHGEF16","ZNF692","CLEC3B","HBB","CD300C","LAMP3","MSR1","VSIG4"
"GSM723159","1",6.34626675956543,6.16574691538522,9.30017914113402,6.05407507189639,5.15911044778887,4.3438783941421,3.89723648598484,6.22552607590775,4.41547062384643,7.72305227514546,2.9883040964146,6.84970669887712,5.7116686694508,5.34321120123633
"GSM723160","0",0.643082472816483,3.50961238407923,6.67576578296632,4.00926336534601,4.07985047971129,4.32959132199975,4.53856491490569,5.84903016752897,6.88246124915006,8.40756672798386,4.23217947690039,10.4512808127155,6.24582246591013,7.80501685942492
"GSM723161","1",5.88470802905381,6.57463715722829,9.27908368435,6.18154448464545,5.16815243353238,4.98904405592763,5.25743338091179,5.89574014281772,4.31270747409297,5.03551254237588,3.71546976489838,7.68324959966625,3.9484488896992,6.74966914027996
"GSM723162","0",4.08492347692197,2.97864842650785,5.47094674699629,3.02244170337102,4.89808476076862,3.88787379384138,4.39986577258919,4.62213595853412,8.4922380320604,9.14969449221275,4.18889101267414,9.93423874568016,8.30431573133422,10.1876489918022
"GSM723163","1",5.52668523578318,5.83395841094842,9.61663933431424,4.90967726987008,4.14083013642654,3.6854151543777,5.99715676674429,5.27402551551072,3.92225082399116,7.55090684266095,3.19763076313421,7.60239639061068,5.67213699201031,6.04132233762174
"GSM723164","0",4.35507879587005,4.35957280870648,8.57075752091348,2.88975245750475,4.33710380827972,4.00110062191,3.74961230440303,3.96966163830946,7.43455993886564,10.9021804683275,4.67515904859198,10.2663428242484,6.17576227542992,7.50341044656983
"GSM723165","1",5.47835148092375,6.29991796405927,11.032438329197,4.82185373804553,3.10509956129368,4.68309949739663,6.87229881213561,6.80263023531035,4.07752584290529,8.95046061339075,4.7291411516351,4.67665183764159,4.928494711128,6.0507863033656
"GSM723166","0",3.99962348308359,3.49949445781195,5.88924580791575,3.84157477994781,4.02821678695474,4.0016627394968,4.72530094214572,5.30803909250735,7.99651851334402,10.1611105876411,5.66707125673742,9.5099362521792,7.45238962720401,9.01485677846018
"GSM723167","1",4.56618160365507,4.12173005455302,5.25620636533581,4.06451212834145,4.9525832400839,4.2074411169113,4.80040652664037,5.00975487122765,8.05435192485296,10.5858341095895,4.98676594973442,9.24691723295397,7.70319232392003,9.26983683260351
"GSM723168","0",3.26304211338238,3.96954595701989,5.60406549462044,3.54335012933546,4.22521130301868,3.79561820488861,5.11449815385141,5.83289003055597,8.82713784257768,10.922814680799,6.3051273819108,9.83073456095072,7.75273167208726,9.77944462074976
"GSM723169","1",5.35234488256469,7.4214178865744,9.68921296117958,4.65019422829345,3.15930669288658,3.71521142299567,6.93279230904111,6.73816456137855,6.38902801678873,9.79320313188587,4.33024737090379,9.80680364248526,5.43575905362723,7.74793315202573
"GSM723170","0",3.17184305033328,4.77500700465984,6.03150398743499,1.39705573976376,3.50772133183668,4.95092744819414,5.15964516458871,4.19232278246157,9.0203924828678,10.0317068534919,4.8084513094724,9.89999097005101,6.74572273880757,8.51153085939709
