"ID","Type","RECQL4","GPT2","SPP1","ADM2","C1QTNF6","STX1A","ARHGEF16","ZNF692","CLEC3B","HBB","CD300C","LAMP3","MSR1","VSIG4"
"GSM3162502","1",6.59878300506952,7.78167211579839,8.74029578755003,4.24280695635753,4.46021376315022,5.80728582739617,5.94376283369199,6.30039452823465,5.24823433247177,6.55216739044736,4.15556443764589,6.71550609824107,4.09400822096655,5.84631838088839
"GSM3162503","1",6.60410149117776,6.27406475066915,9.48658858168683,4.70206619747405,6.02832371519155,5.57563532378891,7.3849940230317,7.26177434333128,2.62251126091518,7.03840078734748,2.38654305072124,8.31081912651747,2.56751374405876,4.28204329182599
"GSM3162504","1",5.4597686920404,7.07226042274846,8.05615549175631,4.32353730492271,5.56943919539979,4.57034403942824,7.59189567478073,7.56382605547062,6.97568915327073,7.14815011379306,4.35445748950701,8.4557627228715,5.24431743307805,7.96465658101114
"GSM3162505","1",5.41423682963301,7.02567865471917,10.0376161418031,4.40619893557371,5.92715801923196,4.37337737200445,5.4827469200161,5.78841082335987,5.05059646308889,6.03606228333102,2.55765946790629,8.31807297555567,5.42003346074203,3.74950408532793
"GSM3162506","1",5.03059741551141,7.10155069953391,9.7378822568092,3.15783267234354,3.58990954254346,4.25148953688068,6.65496281077554,6.64716618050793,5.67226351195886,8.95517837843225,2.98261770207809,9.03137802175682,5.53768523642376,7.49526631285125
"GSM3162507","1",5.35010739704757,5.13765662422887,11.9503391187449,3.94637975501502,5.94213645496984,5.85998367070552,5.96064406655833,6.44311795698749,4.56697024047324,4.64756718539957,3.82244264970702,5.84537959025118,6.65167975170882,7.86194619165022
"GSM3162508","1",4.74781016399928,7.69392182414154,8.60441492549307,3.53846205982397,3.50766270118642,5.16150458179027,6.23058417628739,6.48284474465306,5.17625520407436,6.96832648266111,2.41589080845314,10.2922164010867,4.81318966286207,4.84381172676657
"GSM3162509","1",5.34790645067244,5.70719009099216,12.5431981231219,4.95847431346557,5.77285083119275,5.82044898223618,6.11837303969976,6.80646477828256,4.4246846147864,6.82815986713528,4.47429876435723,6.77772748358217,6.27384986862041,8.56591517822163
"GSM3162510","1",4.26587620778508,3.91344616808359,9.42379514690511,4.42490202193442,3.55178973252446,4.25985620673658,6.77828072503604,6.1891592676191,5.13548127923367,6.65775140349081,3.80645798253128,7.98732301300133,6.18780729288139,7.55349889254383
"GSM3162511","1",4.90112448500973,7.1733058816113,10.5041325337158,3.94229487120417,4.53693016814583,5.38908927915044,6.23243961952734,6.52151317514814,4.67098027856126,8.19019337028124,2.29771263147248,7.08178050220094,4.66750781562609,4.8926691892936
"GSM3162512","1",4.15525323091846,7.65708919934203,9.55892717716905,3.98251432755936,3.68547888575717,4.52306821367936,7.25419017152782,6.65409752012396,4.17897990630359,3.01666973228333,3.8820411305044,8.52107056811025,3.55591531119773,5.09725744306636
"GSM3162513","1",5.65646886962757,6.89481141418917,11.8633872535333,4.50251101612944,4.87379093781939,7.30226759959964,6.16075537475082,6.75226453036088,4.25542764662419,7.14094309150177,4.33087553352705,6.54862452160222,5.24748562490447,8.00613267364023
"GSM3162514","1",4.04021952041611,6.00302534315313,13.16779103789,2.91004064050582,6.24104221148355,5.50312654384093,6.07013510444707,6.30579354390166,5.68632699797196,11.3254061456495,4.84942859268038,6.32444526767109,6.30935025042025,8.22567965864214
"GSM3162515","1",5.89317763790186,7.26499240479603,11.4787908898593,4.38509685658977,5.61656502607929,5.5464440587373,6.96064204703122,6.37511876503597,3.36691410814572,8.47365772419022,3.8482318488064,5.83152410286878,3.87370728239128,4.96029676118595
"GSM3162516","1",3.52665036671194,5.74671838100071,7.65838624131628,3.82220353549508,3.76972708011151,5.87536461242257,4.80259125712514,5.31965011720945,6.87732856727035,6.35902931825567,4.63594285953296,9.70381733521958,5.94534072478685,6.9244873662814
"GSM3162517","1",4.71725728676499,4.44510499470084,7.37971780827915,3.73050776888944,4.17412747336958,5.5232207282367,6.24693426601703,6.54744965875745,6.65866962330644,7.75709469737743,3.58265384406839,9.80469440711758,4.4213989218819,7.06457753414246
"GSM3162518","1",6.50405493969711,7.69779867994995,9.92814398389417,3.80341210931982,4.11297876843557,5.80119889051043,6.03989816567627,6.19634100369946,4.5849565693234,5.98792870884095,3.29887880251718,6.99503189989638,4.16517942363988,6.57668460742009
"GSM3162519","1",4.11953106148846,4.50224343366445,10.9738227855821,4.15753330048447,4.51272122190861,6.68056275784072,5.76641238781045,5.49357520923246,5.00912222732019,5.88083066399686,2.51082504865218,4.97691270340292,5.84818446255284,6.59016414603449
"GSM3162520","1",4.7560058236351,6.37075636264673,9.23421546258722,4.21155297948264,5.53569457458561,6.70973904233951,5.33252526179679,5.31555304525918,1.940221573057,4.56694423454529,4.54474018486413,6.80419539487288,5.46942598521982,7.95631091196469
"GSM3162521","1",5.08410294133264,5.71541753511842,7.92040181710341,4.25467406329555,3.33852651874711,4.77709092655375,6.12827037374753,6.91834538421565,5.05955779925367,8.58693102468602,2.89869831929362,9.28943613441682,5.70538112154229,5.14234898290075
"GSM3162522","1",7.12808783903872,5.7718627320229,10.4696691561111,3.76711784618905,4.90797050689762,4.66695123233947,6.39608043370864,7.36859237786369,6.75332893219413,4.69856243971088,4.23692851598736,9.49431270523293,7.37721562061665,8.51064589655239
"GSM3162523","1",4.3857868630475,4.85450218284024,11.3121275482548,4.57817283509077,5.88139289850279,3.79845801680701,4.07600429736925,5.53389898211906,8.07930435792342,10.2209658173272,4.97356967833362,7.72740261412396,6.73240226657452,8.76284912372708
"GSM3162524","1",6.69624125763138,4.93195371893682,7.91756802268869,4.44678569177121,4.52802875101524,6.1318709727293,6.0652858844741,5.29899555211002,6.59587109428084,7.48471846545333,3.68152236047971,8.30484545850276,3.82897392012278,5.7147799108531
"GSM3162525","1",4.87805525320152,6.29602708940297,12.0012609167627,4.48504855755242,5.32835822539915,3.92071845191535,6.40991967065514,6.19547306028471,6.5195469205325,8.25150995930917,4.87488692738399,8.9479886879116,7.06113459949604,8.45259293634708
"GSM3162526","1",5.26998879959987,6.85410783767154,11.8478012941728,4.13643739325942,4.57490802732528,7.46676738041367,6.13641897439251,5.72398778421858,5.61483022744462,7.80966551172645,4.85854924555981,8.9273430495316,6.78527343395237,9.3781465859714
"GSM3162527","1",4.86408252490553,6.28776477247507,8.78554203470184,2.54074367287822,4.22993307812335,4.95068079295232,7.12645421556625,7.34536013119767,5.05690439053521,4.39911452471317,3.05279554566269,8.7924583144964,0.90657190694947,4.65203047312175
"GSM3162528","1",3.96977267166297,5.86505340237502,13.3016492273751,3.11926824169913,6.5896187495167,5.78066480129562,5.94465365660818,6.51957937837403,3.73595509813135,11.4954785196852,5.4429313669316,5.70884909888996,5.53125488630003,8.28826390883931
"GSM3162529","1",4.4776838121998,4.71119831660104,8.95714593260826,4.29514790490526,6.12603637010614,3.89526947345553,4.44924941702698,5.75147620768433,7.40764683657988,9.9820708908753,4.30954259947917,10.6633154949778,5.85872649952363,8.14723871288469
"GSM3162530","1",5.04409683350497,5.80824297240939,7.89086945737081,4.33228432979774,3.38536990947598,4.86647645474435,6.07986561314308,7.04568557317303,4.60110844971493,8.52435686168698,2.32528677407474,9.19880227433309,5.5915124553324,4.81556313190707
"GSM3162531","1",5.19458524753559,4.68372872167387,8.16609453728519,3.90119030603824,4.22275387202127,6.52367608344925,5.38901881107768,5.55635783237242,4.83587441122039,8.31619331481992,2.2836813385487,5.65834593010875,6.11242855802148,6.44997137217489
"GSM3162532","1",4.28294833876414,4.75305809319405,7.8239086295836,5.09599963319663,5.62378095135079,3.0532069616261,3.95793406533621,6.18958248115164,4.11067297528413,7.69323619465025,4.57481478355475,8.51267725371726,5.17215666105565,6.85985129257509
"GSM3162533","1",6.11567357107785,5.31596029701414,9.63683050558004,5.75363226673453,5.88724947037088,3.68993230371886,4.85337692422352,6.6868438558186,2.87929861534649,5.90331313701076,4.96195238808295,6.15459929035081,5.4538353959883,8.55364949900269
"GSM3162534","1",4.94900560891017,6.26221301092887,10.799137479428,4.43502822242816,4.91200396620419,5.10520705660876,7.1120192739112,6.35365674073599,6.00115896363419,9.0059767066756,3.96293946468319,8.52657830777546,5.66639854300443,6.89594642993693
"GSM3162535","1",5.17259859009236,6.80205949979886,12.0173094249088,4.31755847295525,5.17880101295574,4.50453956643097,7.0076770202603,6.59397629479149,5.07381477477484,6.47114475493521,4.6446802366824,8.95485501128363,6.45028941622286,7.12107204965596
"GSM3162536","1",4.66472074845943,4.85406793322722,10.3909770005605,7.22980598548209,5.11197924156429,2.88119048101716,5.10654700251252,5.15025536277701,2.43870692129173,9.04486664284632,5.85281347377228,5.64347052952524,5.70378297731338,8.59086254502403
"GSM3162537","1",4.12608863210396,6.95797751246318,12.124309828362,4.33027995152709,3.80277982660622,5.76936445977947,5.64076031582993,4.73547467144587,3.60058989180392,8.3306406285838,3.50392731922459,7.38061918344427,5.42651966429645,6.33187846261331
"GSM3162538","1",6.16950231331861,6.77368799283311,11.6043766684586,5.4390211231204,5.96633372310745,4.95375512200386,5.11472356510771,6.32867266904074,2.62932578677733,8.10859033931998,5.30062965274988,4.68376024622799,6.30009874045933,6.64173472921357
"GSM3162539","1",5.25661226462021,5.25125499202831,8.6778425934619,4.43570811156832,3.33527047485662,4.0524930595711,5.69185283408455,4.99105060813695,5.24064768278606,9.32443317860827,3.51851187274754,6.82249481341861,7.19686832001959,5.93709860096864
"GSM3162540","1",5.36927611489578,7.34144125376666,13.4331207375913,6.22099871190635,4.91793893862046,4.26826516280324,5.07275821308563,4.99512204611267,3.32031768003516,8.38095365096356,5.81788392318644,4.90245438374882,7.65142635385841,9.92429245143967
"GSM3162541","1",4.54583031020284,3.58425484866707,12.0012609167627,6.15189831329319,3.34741390839609,6.20630168918584,5.95504207017466,5.12996260316981,3.3554657744976,7.00550961081883,5.53791327528106,8.46238223081953,5.32550580023016,8.40631309332562
"GSM3162542","1",5.84258716377313,6.82041370843104,11.4468580836908,3.97242553449995,5.31846763686064,4.60616272784596,4.92673710580454,6.09587023953069,4.21629712262896,8.4899278958402,4.4355694747884,6.92689033596816,6.19411181870961,6.49792156510363
"GSM3162543","1",6.222409544128,6.68182717637608,11.1297123957155,5.59715491877804,4.83714782841076,3.8413416411146,6.93202721831075,5.2537241449865,3.3571800683467,5.74769509416095,4.60924388283506,8.20299595564889,4.27087915381104,5.99881121142337
"GSM3162544","1",4.29536593413268,4.57025452179747,9.84263996324023,5.75675484262649,5.99121464665957,3.34619387423634,5.78101927492533,4.60753401312331,3.26976169146233,7.4868600452344,3.98037957264928,10.4684575096835,4.42084948586092,5.88379250076097
"GSM3162545","1",5.19532759074699,7.08687474386482,13.002540760105,4.71595149363043,5.41573033892258,3.48688918436093,4.16119981987765,5.26176560682854,3.297582690712,11.6026051644468,4.52456229150572,6.86814727199821,4.31223935016868,6.03770779082218
"GSM3162546","1",4.78513315308816,6.6754718051585,10.5076010791027,4.64847114163628,4.12281363926669,7.21773044527703,5.43686251140136,5.19944600532748,5.9000659195367,9.8658576043522,2.57802207294213,7.58153234341883,6.23074393374486,7.92256860958905
"GSM3162547","1",5.33257539708835,7.07077924117188,12.8892271272263,4.85543429535236,5.04138776487453,3.68085524178964,4.35155752933842,4.99266842119315,3.22343816462015,11.6410556487646,4.49132083094969,6.63508845835016,4.38090837559352,5.81376223386508
"GSM3162548","1",6.16327556651929,6.98102250196365,9.96647022036711,4.88085497642902,3.81975087446078,3.80283449608394,5.14566217741467,4.8177009515516,3.13304447259778,8.68799085650211,2.2477520716096,8.92556753372581,4.75306707055394,6.19048761443109
"GSM3162549","1",3.79167183243094,7.06979194712221,12.1059199559949,4.5716253660183,4.40761652261157,5.88895702158317,5.76207658924009,5.12310263131922,3.4249504459245,7.41692167401868,4.15962570063473,6.72572776125582,4.4361777834191,6.2910622392708
"GSM3162550","1",2.54120170465555,7.00814240780922,11.4589371637863,5.79214087089279,4.50462608318743,6.27552374254116,7.89598212889363,5.19654198879153,3.68314107596061,10.9247396763276,4.84212982733276,6.1272258790771,5.18818174585741,5.72528889720792
"GSM3162551","1",7.13870242316862,6.55299771940381,10.9552517280896,5.09937147972177,3.50251586680497,3.90311886209496,6.14313053881472,6.62827540618524,2.80816506274835,4.82548565948835,3.47898382471562,7.05506448396915,4.3871178705274,5.17172349693584
"GSM3162552","1",3.50869301428342,3.50618584752956,5.1020053956243,4.78559112595585,3.31050574348057,3.22207712136419,4.4999229292073,5.78709853279086,8.55860906769587,8.92727179527149,5.40524798633757,10.8855843618205,6.82534118872035,10.3115578197837
"GSM3162553","1",6.44802016889556,7.52728872229419,12.1510593236902,4.80617519817572,3.81975087446078,4.12791431544346,6.91339480581736,5.83471106921054,4.59033589096861,7.33408114746194,5.39574317790681,8.77509199532786,5.96713293982191,7.98567681651007
"GSM3162554","0",3.71782130138536,4.4009126221097,4.2881088634872,4.27125240230338,4.14450884585317,2.79476144488224,3.98742357590548,4.52834926521442,8.80996067746432,10.5923618335782,3.69612290054246,9.19348832485663,7.2073422567564,8.89102485384436
"GSM3162555","0",3.22244169776059,3.95260609728615,3.08947911075653,3.44160294892853,4.94460409176753,3.97831658841056,5.19888136580396,5.9292599085743,8.81942846709227,11.5842810890101,5.71715183168556,10.1787464980344,7.11072750266238,8.96696667589346
"GSM3162556","0",4.7457479140216,4.0732233673955,4.29140358625531,3.94859308193486,4.12518374476706,3.4791869934606,3.70281917135646,5.45994254881066,9.07237605886427,8.90333009764719,4.49161692396857,10.3356276138028,8.09224379155504,7.94560479159769
"GSM3162557","0",4.56565429156234,4.16508227586936,4.45274437396096,3.4972989139971,4.17861026996454,3.45029422656985,3.9380647164199,5.78641615367214,9.19960536755588,8.86264650948412,4.70733495936369,10.5267471130079,7.73749448480153,8.10955326513988
"GSM3162558","0",4.28338711704852,3.96158246394728,7.24301906837844,3.56190928316483,4.35921470993009,3.12903739357613,4.44560275508865,5.08107337710688,8.2829524357228,9.40283400232487,5.84303542697393,9.41236725784938,8.17990786202396,8.73736556148409
