"ID","Type","RECQL4","GPT2","SPP1","ADM2","C1QTNF6","STX1A","ARHGEF16","ZNF692","CLEC3B","HBB","CD300C","LAMP3","MSR1","VSIG4"
"GSM1941120","0",2.9754952637265,4.42624607731916,7.27360155423872,3.91248157178369,3.22845011042252,2.62768110824813,3.93921048319088,4.38364822953561,8.85474928325329,10.9737473594663,4.74237515190218,10.2281445264421,7.68814008091973,9.0373791275325
"GSM1941121","1",6.68996506796233,5.14174295291597,10.5211912700557,4.1519823094839,4.98088071294037,5.00735421947629,6.53089276396981,6.53595787817666,4.21384474401551,5.96192228780479,2.28097741764875,8.9079562285639,5.33307744626752,6.8943637296147
"GSM1941122","0",3.13821394201597,3.81400824093048,6.782115171426,4.03259375836508,3.82262933214879,2.32354493954888,4.44024109495542,3.76854185296705,9.57864155122963,12.0816286422799,4.94080205223917,10.6623247270673,7.99025412029285,9.15009825230793
"GSM1941123","1",4.97305629366554,5.92548554815538,9.88705579387099,4.89005650737097,4.63107099526296,4.38484040027402,6.45735916683343,6.95573170715036,5.38646978968839,9.09355550876433,2.75570798009458,8.53097215856769,4.95469737382024,8.52122786530849
"GSM1941124","0",2.92392373605248,3.42702932766187,4.84567508355565,4.0928263483081,3.08395925899193,2.97803851476586,4.57491641914054,5.25963749360389,9.44071159212361,11.2327085578459,5.13773409386288,10.4177453016809,7.3230787042753,9.94317959881941
"GSM1941125","1",3.22919782437984,5.60531188608037,8.83099350648463,4.89556519161834,4.49204942782138,5.39218976365454,6.66729334851822,6.9704696968718,6.39286396488942,5.77355975517363,2.15719881443812,7.32041776749926,4.16454131147795,4.46613326337953
"GSM1941126","0",3.11372725773477,3.22984442739303,6.98218341504837,3.6044824841262,3.31128494781923,2.56606927435335,4.72551414621472,4.563761153758,8.77035375558947,11.5063539115973,6.19440132356838,10.1394453071863,8.76249323685974,9.18407502182453
"GSM1941127","1",5.03249952633377,8.01225859208862,10.2206172154622,5.18039598632209,5.4359086806006,4.84367136842741,6.48512835755044,6.08893562539607,5.42829016778095,7.14336965943157,2.88949675949451,7.05263944947877,3.48951821550724,5.55958112144913
"GSM1941128","0",3.51528902140554,3.29050715615379,5.39931123008481,4.84111249334688,3.8997205484663,2.34541578660467,4.34809218853683,4.81036962392539,9.36143643417138,11.8956752288895,6.61881429646272,10.2957012874767,7.15922232054749,9.75405525110101
"GSM1941129","1",4.46830182829428,4.98888209731547,5.30155792666131,5.65106532658756,4.31277263335444,6.68549903944409,7.95548275235624,6.64241697631566,5.92151219551879,9.60035006903083,2.51496259747899,9.94230970316842,4.75382417619574,4.04473597103529
"GSM1941130","0",3.15407319349343,3.2146548063885,5.43872043059121,2.92789872556355,3.14987497984443,2.2815386905579,4.13599017969989,3.87594615714619,9.51169634015366,11.9370279518558,5.73774026910845,10.5677452616188,8.82862869411203,9.34913790888144
"GSM1941131","1",6.32496508474117,6.04755931528046,9.50942316763965,4.67335839220327,3.78066841321798,4.77394744709646,6.15652376702175,5.94085735938765,3.94206059178853,8.59768993705319,2.91428560362467,5.62779468205747,4.00654183595047,5.08124915213159
"GSM1941132","0",2.9277189238843,4.41323045530501,3.36305485503351,4.86608055498071,3.71746844355755,3.26386185211791,3.63290425776343,5.30455284177253,9.83222061539003,12.0622409683906,5.06657666823528,10.6109386430627,9.39361116015135,9.2875022952956
"GSM1941133","1",5.57435084950884,5.43251265801025,9.33774889621362,5.62689771456007,4.84219583192765,5.80635597869056,5.9287518934069,6.60422342778918,4.60270300984868,10.8622620232965,2.69636101373975,10.5425738236479,6.61266402274717,5.98250871869064
"GSM1941134","0",3.217808077518,3.35545049956608,5.07514928702663,3.87549185084467,2.74145688380782,2.55845168281314,4.2664198631649,4.51552554360759,9.06838584076018,11.8055129853072,6.62467973489595,10.8736667215511,8.28392901853987,9.87336568912679
"GSM1941135","1",7.74787367608338,4.11432096024001,9.6706139330814,5.7275853259118,6.1154915324772,6.04034201769138,7.23049334241746,6.56852233340676,4.27119228096815,5.80927207991768,2.84756113311657,4.51622994108215,3.54218711166344,5.95314286785146
"GSM1941136","0",2.9482725137991,3.39648694706627,3.11019516062832,3.62017328510517,3.77681753206027,2.51416839795836,3.63112398909869,3.95264029565169,9.78634862399974,12.1240214929184,5.45695203085979,10.0522244082514,7.22414600368937,8.85342581008789
"GSM1941137","1",7.31830585336876,6.62285690128783,8.46013262135703,5.92894066166851,5.43847747335422,4.91516134652967,5.71058646952506,8.89497541922706,1.55390325142086,5.28715475648067,2.02997450812151,8.51102309300787,3.57528008558355,3.2704283649956
"GSM1941138","0",2.97561110521555,3.36556154544137,8.59580287230814,5.20430780168513,2.95857224493289,2.52301751975376,4.48901345531254,4.47697679026348,9.41669778275687,11.3979970817496,6.1759296017992,9.82950595431469,7.36308167580122,10.3058585254757
"GSM1941139","1",7.24449827605799,5.38437258901296,7.62063569155851,4.26962354293267,6.34340081111455,7.31092802969018,6.14165652336937,5.20228419637817,2.87442123971878,10.7658360696884,2.64054793640062,3.92610759353065,4.29178480601253,4.06042576372934
"GSM1941140","0",2.56926122666393,3.42929198892754,5.562580858297,3.25224488344247,3.17984007201404,2.77387057829168,4.52846440895319,4.4437801908664,9.19236762293957,12.181259106878,6.08915251577479,9.98552655958198,6.99238699213159,9.22151581484497
"GSM1941141","1",6.71268103233944,5.93801530090089,10.3390334926454,4.44552358686038,5.88781419337974,5.79567957682245,6.46978854258116,6.45779776724584,3.63619699775469,6.83160286169545,4.48143955584713,9.2394551076801,5.25426885144382,8.16020926945581
"GSM1941142","0",3.09985386035535,3.30149773180007,5.85867472348754,2.99285943709435,3.56495697319916,2.9936174902311,3.95328760760442,4.3690426890682,9.19868355067344,11.4860943659828,4.44017709547811,9.87267868882676,7.48198701038558,9.11026031501486
"GSM1941143","1",5.92815833838295,8.96906994871507,10.0292898007822,4.96516453347656,4.73251835724243,5.72377045457981,7.73248409907984,7.78833480989201,6.43271287987958,6.57993402901742,2.34673829577764,7.660419053154,4.51625153408443,6.5412467080682
"GSM1941144","0",2.95089549608693,3.61288673563829,2.47599107511123,3.58613677575726,3.43996650093412,2.41531631361275,4.2702254374735,4.37789571761615,9.57645573302727,11.4178436354943,6.25308151841081,10.4942256666639,7.81578750015779,10.336614653313
"GSM1941145","1",7.00959380130448,7.19835309079189,8.96701836881749,3.88514422984444,4.58097454862035,5.4637904146478,5.91010907997397,6.09378206400954,3.55696712609118,5.31951343428174,3.05878574473984,5.68513121182314,4.45040459447748,6.00142248706152
"GSM1941146","0",2.98001308179956,4.49034535587058,5.66195461528424,3.36831504809867,3.43937542920344,2.49225516554006,4.49332910659811,4.22361641835075,9.68859062207677,11.979612002434,5.42046242212502,10.4342422002343,6.80754094970554,9.07662361325321
"GSM1941147","1",4.60365157572969,4.98295591083437,13.7111821780381,6.65194055392559,4.14936998051542,5.60668795486965,6.79323235428399,5.52789864657599,6.15937993657829,8.67791743176677,4.05776648424396,9.95358292796211,7.46469990707304,8.40337438423283
"GSM1941148","0",2.42432145881337,2.01361079972763,5.14955953843544,5.36206100671131,2.72672248809096,3.68563388498232,5.03163784409649,5.45022895994645,10.1728821936785,11.5894035174214,6.51976001110686,8.65911810448002,6.42955398255003,10.4733485627836
"GSM1941149","1",5.98878205098724,5.15313428204661,12.4035294688952,3.73160208579075,5.62309386518571,6.52727919067443,6.8217291548064,6.29311217090793,4.71857250817485,7.28296855943224,3.50655507845061,7.2667068389676,5.156234162029,7.35207492379141
"GSM1941150","0",2.59387478495696,3.75425696035981,6.51043936762165,4.50819506142242,4.13342332765379,3.51834592337763,4.16021883610615,4.89431836929949,9.40567811916765,12.1240214929184,6.19900419787975,10.8178539353564,8.15445672519506,8.94414721871472
"GSM1941151","1",5.53594112149577,6.56629036964596,10.1026160247398,5.67458661284596,5.84040625022101,6.01403012654136,5.66528963366791,5.54721516619251,2.02399908105092,6.23600357741877,5.22640400876316,6.15496866376468,7.72008490731332,9.33533673466769
"GSM1941152","0",2.81780189955737,3.88548776727794,6.88549228295633,3.95098270067504,3.36508245120589,2.44916808980505,4.41729263174628,4.12655218661711,9.42594222382815,11.0865400279159,5.34185006081368,9.7652485729907,9.05093875278503,9.20901665785177
"GSM1941153","1",3.18906978094582,4.87202167197809,3.3711451686386,2.70596760975967,2.93950600316537,5.85650963625314,6.77566470310645,6.18755312565428,6.83643108658566,8.51089281241025,2.62521219161554,8.54498316652555,2.65285310873668,4.58200968387984
"GSM1941154","0",2.87659972964373,4.3426481911836,10.2700661184391,4.27556253017817,3.06316949550246,2.32132912698649,4.43786573648422,4.30429005489787,8.15026671862356,11.6980280271847,6.1638631883007,9.62248742736169,7.42539788072337,9.46342401252772
"GSM1941155","1",7.08529345626978,4.55138696607151,11.364900812861,5.44390797411905,5.6917454750195,5.68482772540145,6.96005252952781,7.25173772865126,2.3620038637343,5.23543899678065,3.14071260573054,7.17277981656574,4.90712081410423,5.78904350610024
"GSM1941156","0",2.67747096809269,4.3502234959853,5.77733492951059,4.98875318595506,2.83416286850435,2.79715427076451,4.7999528799475,4.43060149009016,8.89253012439177,11.4660872042887,5.93574344690369,9.78422723275325,7.11338407964464,8.86119069049258
"GSM1941157","1",5.89355483072447,5.35895843442075,6.93037092057175,5.83822635410759,4.89954974159262,5.07265593465191,6.63740883857317,5.71072678050605,3.685933419116,6.91830821036732,3.6686902506307,8.21162606354225,3.94042801752159,6.28932318160242
